GROUP,DB_ID,FIELD_NO,PROJECT,CRUISE_ID,CONTACT,AREA,LATITUDE,LONGITUDE,DEPTH_M,T_DEPTH,B_DEPTH,DEVICE,MONTH_COLL,DAY_COLL,YEAR_COLL,MONTH_ANAL,DAY_ANAL,YEAR_ANAL,WEIGHT,GRAVEL_PCT,SAND_PCT,SILT_PCT,CLAY_PCT,CLASSIFICA,MEDIAN,MEAN,STDEV,SKEWNESS,KURTOSIS,MODE1CLASS,MODE1FREQ,MODE2CLASS,MODE2FREQ,MODE3CLASS,MODE3FREQ,NMODES,PHIm5,PHIm4,PHIm3,PHIm2,PHIm1,PHI_0,PHI_1,PHI_2,PHI_3,PHI_4,PHI_5,PHI_6,PHI_7,PHI_8,PHI_9,PHI_10,PHI_11,ANALYST,ANAL_COMM,LITHOLOGY,COMMENTS
3,AZ547,158,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7023483,-70.6451083,30.5,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,47.2313,0,96.69,2.77,0.54,SAND,3.4,3.39,0.68,2.09,35.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.08,0.12,0.86,17.72,77.91,1.17,0.62,0.54,0.44,0.31,0.16,0.07,KMCMULLEN, , , 
3,AZ548,159,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6744567,-70.6089983,22.8,0,2,InterOcean SEABOSS (Osprey Config),8,26,2012,11,28,2012,46.7165,2.71,81.52,13.35,2.39,SAND,3.08,3.15,1.9,0.27,2.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1.66,1.05,1.16,2.43,13.43,27.36,37.14,3.11,3.16,3.97,3.11,1.52,0.63,0.24,KMCMULLEN, , , 
3,AZ549,160,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7102333,-70.6204833,39.8,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,36.8281,0,91.35,6.64,1.99,SAND,2.64,2.95,1.27,1.66,12.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.18,0.42,3.55,72.15,15.05,2.19,1.59,1.56,1.3,1.05,0.64,0.3,KMCMULLEN, , , 
3,AZ550,161,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.719285,-70.6450017,36.9,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,44.2001,2.28,95.95,1.22,0.55,SAND,2.42,2.32,1.14,0.03,13.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1.61,0.67,1.32,2.46,16.65,65.17,10.35,0.23,0.3,0.36,0.33,0.29,0.18,0.08,KMCMULLEN, , , 
3,AZ551,162,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.728655,-70.6444283,38.7,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,44.1013,0.07,98.16,1.2,0.57,SAND,2.44,2.46,0.87,1.73,25.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.07,0.44,1.22,19.32,66.22,10.96,0.24,0.24,0.3,0.42,0.31,0.18,0.08,KMCMULLEN, , , 
3,AZ552,163,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7286533,-70.63256,41.1,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,48.108,1.25,95.67,2.09,0.98,SAND,2.39,2.36,1.23,0.54,15.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,1.01,0,0.24,1.08,2.1,20.85,64.11,7.53,0.4,0.4,0.67,0.62,0.52,0.31,0.15,KMCMULLEN, , , 
3,AZ553,164,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7286383,-70.6197683,50.2,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,40.9245,0,89.45,7.46,3.09,SAND,2.6,3.01,1.56,1.33,6.98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.08,0.33,10.89,64.35,13.8,1.29,1.25,2.59,2.33,1.7,0.95,0.44,KMCMULLEN, , , 
3,AZ554,165,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7377767,-70.6199917,61.2,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,36.1186,0,73.09,18.61,8.3,SILTY SAND,3.54,4.28,2.08,0.68,0.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.08,0.49,1.71,20.32,50.49,2.18,2.79,7.14,6.5,2.25,4.9,1.15,KMCMULLEN, , , 
3,AZ555,166,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7466683,-70.619975,66.2,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,34.3822,0,65.1,24.56,10.34,SILTY SAND,3.73,4.67,2.07,0.55,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.07,0.32,1.2,7.35,56.16,3.81,3.74,9.09,7.92,5.72,3.13,1.49,KMCMULLEN, , , 
3,AZ556,167,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7374783,-70.607765,65.5,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,45.1026,0,64.65,26.53,8.83,SILTY SAND,3.74,4.62,1.98,0.56,0.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.05,0.48,1,6.64,56.48,4.75,4.05,10.13,7.6,5.1,2.62,1.11,KMCMULLEN, , , 
3,AZ557,168,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7372317,-70.59555,70.4,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,33.285,0,52.2,34.04,13.76,SILTY SAND,3.96,5.19,2.14,0.37,-0.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.06,0.24,0.47,1.82,49.61,5.09,6.34,12.03,10.58,7.66,4.17,1.93,KMCMULLEN, , , 
3,AZ558,169,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7370033,-70.5838883,74.9,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,31.6077,0,32,47.9,20.1,SAND SILT CLAY,5.9,5.89,2.17,0.14,-1.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.03,0.21,0.39,0.99,30.38,9.42,9.49,15.1,13.89,10.96,6.21,2.93,KMCMULLEN, , , 
3,AZ559,170,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.72831,-70.5831467,71.3,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,28.9711,0,49.43,34.58,15.98,SILTY SAND,4.17,5.42,2.22,0.26,-1.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.02,0.31,0.56,1.7,46.84,3.28,4.22,13.61,13.47,9.1,4.73,2.15,KMCMULLEN, , , 
3,AZ560,171,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.719165,-70.5972633,58.6,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,42.5056,0,72.41,20.78,6.82,SILTY SAND,3.36,4.05,2.01,0.66,0.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.12,0.37,2.07,34.79,35.06,3.67,3.77,7.13,6.21,3.93,2.02,0.87,KMCMULLEN, , , 
3,AZ561,172,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7189433,-70.5841733,64.7,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,36.9311,0,63.61,26.5,9.88,SILTY SAND,3.75,4.69,2.03,0.56,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.02,0.17,0.45,8.48,54.49,4.45,4.11,10.32,7.62,5.52,2.97,1.39,KMCMULLEN, , , 
3,AZ562,173,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7193433,-70.5717867,73.4,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,26.4146,0,38.67,44.51,16.82,SANDY SILT,5.8,5.69,2.16,0.14,-1.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.14,0.2,0.34,1.54,36.45,6.26,6.32,17,14.93,9.85,4.86,2.11,KMCMULLEN, , , 
3,AZ563,174,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7280717,-70.5718767,76.7,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,22.9467,0,19.33,55.26,25.41,CLAYEY SILT,6.71,6.51,2.04,-0.08,-0.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.04,0.16,0.18,0.52,18.43,7.83,7.23,21.97,18.23,14.43,7.54,3.44,KMCMULLEN, , , 
3,AZ564,175,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.728365,-70.5596517,81.8,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,19.6769,0,8.61,70.27,21.12,CLAYEY SILT,6.78,6.71,1.71,-0.2,0.45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.09,0.3,0.36,0.52,7.34,7.4,11.23,29.21,22.43,12.82,5.93,2.37,KMCMULLEN, , , 
3,AZ565,176,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7189433,-70.5596567,77.5,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,25.5168,0,17.92,59.76,22.31,CLAYEY SILT,6.49,6.37,1.98,-0.01,-0.78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.05,0.15,0.17,0.61,16.94,10.42,10.77,22.08,16.49,12.77,6.55,2.99,KMCMULLEN, , , 
3,AZ566,177,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7103267,-70.55953,72.9,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,25.6116,0,40.66,41.44,17.89,SANDY SILT,5.43,5.62,2.22,0.17,-1.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.08,0.37,0.71,2.34,37.16,6.3,7.06,14.71,13.37,10.39,5.13,2.37,KMCMULLEN, , , 
3,AZ567,178,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.71866,-70.5351017,81.3,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,21.7012,0,6.76,65.67,27.55,CLAYEY SILT,6.95,6.93,1.74,-0.11,-0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.07,0.15,0.13,0.21,6.2,6.06,15.78,22.56,21.27,15.5,8.33,3.72,KMCMULLEN, , , 
3,AZ568,179,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7096317,-70.5356183,79.1,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,23.9692,0,11.42,61.91,26.68,CLAYEY SILT,6.86,6.77,1.87,-0.09,-0.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.01,0.06,0.1,0.37,10.88,9.13,8.98,23.69,20.11,14.89,8.08,3.71,KMCMULLEN, , , 
3,AZ569,180,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.70101,-70.5484117,75.6,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,25.0299,0.04,26.7,52.87,20.38,SAND SILT CLAY,6.23,6.05,2.15,0.03,-0.86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.04,0.07,0.38,0.66,1.57,24.02,9.45,9.42,19.23,14.77,11.02,6.35,3.01,KMCMULLEN, , , 
3,AZ570,181,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7012033,-70.5350767,79,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,27.8589,0,17.12,56.23,26.66,CLAYEY SILT,6.77,6.6,2.02,-0.1,-0.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.09,0.14,0.19,0.66,16.04,7.52,8.43,21.89,18.39,14.97,7.97,3.72,KMCMULLEN, , , 
3,AZ790,182,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.7007233,-70.5231933,64.4,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,24,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ791,183,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6912317,-70.4986033,50.1,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,24,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ571,184,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.664705,-70.52355,82.3,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,31.5109,0,26.6,52.06,21.33,SAND SILT CLAY,6.22,6.06,2.19,0.02,-0.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.11,0.53,0.88,1.86,23.22,10.57,9.12,16.51,15.86,11.54,6.63,3.16,KMCMULLEN, , , 
3,AZ792,185,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.62055,-70.573325,26.1,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,24,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ572,186,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6021117,-70.5620883,52,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,38.0777,0.03,52.76,31.89,15.3,SILTY SAND,3.94,5.25,2.21,0.33,-0.84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.03,0.06,0.3,0.55,2.04,49.81,4.02,4.82,11.85,11.2,8.38,4.7,2.22,KMCMULLEN, , , 
3,AZ573,187,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.6020033,-70.5734217,45.3,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,39.0459,0.04,66.74,24.62,8.6,SILTY SAND,3.72,4.58,1.94,0.62,0.62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.04,0.12,0.39,0.79,4.44,61,4.73,4.17,8.59,7.13,4.68,2.66,1.26,KMCMULLEN, , , 
3,AZ574,188,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.593085,-70.5743617,50.9,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,34.8509,0,45.88,38.51,15.61,SILTY SAND,4.6,5.4,2.16,0.32,-0.86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.02,0.11,0.36,1.58,43.81,6.9,7.81,13.07,10.73,8.29,4.88,2.44,KMCMULLEN, , , 
3,AZ575,189,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5756583,-70.623155,44.3,0,2,InterOcean SEABOSS (Osprey Config),8,24,2012,11,28,2012,36.9088,0,59.55,31.52,8.91,SILTY SAND,3.83,4.71,1.9,0.6,0.56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.09,0.42,0.58,2.51,55.95,8.09,8.18,9.06,6.19,4.87,2.73,1.31,KMCMULLEN, , , 
